step,image_filename,action,inference_time
242,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0242.jpg,left,0.05926370620727539
243,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0243.jpg,left,0.05640673637390137
244,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0244.jpg,left,0.058942317962646484
245,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0245.jpg,left,0.06703734397888184
246,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0246.jpg,right,0.05264925956726074
247,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0247.jpg,left,0.0613253116607666
248,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0248.jpg,right,0.06556272506713867
249,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0249.jpg,left,0.05795454978942871
250,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0250.jpg,right,0.058809757232666016
251,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0251.jpg,left,0.0662684440612793
252,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0252.jpg,left,0.08417129516601562
253,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0253.jpg,right,0.056157827377319336
254,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0254.jpg,left,0.049942970275878906
255,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0255.jpg,right,0.07192468643188477
256,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0256.jpg,left,0.06831812858581543
257,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0257.jpg,right,0.04914426803588867
